timestamp,zone_id,latitude,longitude,wind_speed_ms,wind_direction_deg,temperature_c,humidity_pct,traffic_emission_rate_kg_h,industrial_emission_rate_kg_h,rl_traffic_signal_offset_s,rl_green_corridor_active,rl_ventilation_control_mw,co2_concentration_ppm,pm25_ug_m3,reward_value
31-01-2026 23:00,Zone_003,37.77214593,-122.4063079,3.11,276.1,31.6,84.9,239.13,752.97,20,1,2.73,746.34,23.4,36.65
01-02-2026 00:00,Zone_003,37.79634883,-122.370335,9.05,96.6,29.3,58.1,309.68,394.08,24,1,1.22,485.15,86.44,-5.37
01-02-2026 01:00,Zone_002,37.70972804,-122.4119595,11.07,212.7,14.2,83.9,442.83,810.51,-4,0,4.46,693.37,59.45,31.27
01-02-2026 02:00,Zone_010,37.78699757,-122.4128574,5.37,259.7,30.5,83.5,438.63,1184.57,20,1,0.55,564.61,99.27,93.01
01-02-2026 03:00,Zone_003,37.78422269,-122.3513981,4.43,338.9,29.2,42.3,217.18,153.96,-20,1,0.2,552.25,68.69,-3.23
01-02-2026 04:00,Zone_003,37.78409901,-122.3864905,11.56,317.4,24.9,75.6,144,1075.18,-15,0,3.01,503.24,46.97,-3.59
01-02-2026 05:00,Zone_005,37.79052315,-122.4336559,5.62,185.5,18.4,48.9,398.82,718.51,-8,0,0.62,670.84,46.52,22.42
01-02-2026 06:00,Zone_005,37.80147019,-122.3938904,6.12,278.9,16.6,49.3,244.89,377.31,29,1,2.52,708.23,108.72,27.3
01-02-2026 07:00,Zone_002,37.82074835,-122.4416154,4.54,202.4,13,49.3,136.42,1150.38,28,1,4.76,491.39,59.82,-49.8
01-02-2026 08:00,Zone_010,37.74047311,-122.4656687,10.96,199,22.7,77.2,456.99,631.69,-19,0,3.49,433.28,54.63,42.38
01-02-2026 09:00,Zone_006,37.82375741,-122.4104722,7.04,41.3,24.6,44.9,139.15,464.86,28,1,3.09,447.92,14.39,99.6
01-02-2026 10:00,Zone_005,37.77473835,-122.3607727,9.27,45.4,19,30.1,61.61,299.65,9,0,2.87,677.48,50.08,-6.2
01-02-2026 11:00,Zone_006,37.71155874,-122.3606291,9.84,190.6,21.9,76.5,59.13,368.9,-28,0,0.9,552.54,103.46,44.62
01-02-2026 12:00,Zone_001,37.70878264,-122.4487142,4.43,96.8,19.1,41.1,330.04,1016.13,-29,1,2.16,446.17,93.71,-49.31
01-02-2026 13:00,Zone_005,37.75013575,-122.4208484,5.49,7.6,26,36.8,347.75,775.85,29,0,1.71,519.1,34.3,40.65
01-02-2026 14:00,Zone_009,37.81773455,-122.4682546,10.26,260.2,32.5,45.4,189.97,1104.57,7,1,4.77,579.98,55.44,17.06
01-02-2026 15:00,Zone_010,37.80615214,-122.3506553,4.68,11.7,14.1,54.7,194,355.17,17,0,1.21,698.22,31.62,29.54
01-02-2026 16:00,Zone_002,37.81829224,-122.3528323,9.63,214.3,19.5,60.9,202.77,233.25,21,0,2.36,624.61,114.96,31.59
01-02-2026 17:00,Zone_001,37.77759036,-122.4025737,11.32,194.1,13.5,32.9,356.07,106.7,-7,0,4.69,461.61,75.79,-23.46
01-02-2026 18:00,Zone_010,37.76602985,-122.3793379,7.67,348.8,25.6,93.1,76.16,658.65,-2,0,3.95,455.55,92.98,65.5
01-02-2026 19:00,Zone_009,37.72211788,-122.392735,9.03,174.3,28.2,76.5,468.1,1198.14,16,0,4.82,544.32,88.52,33.32
01-02-2026 20:00,Zone_010,37.74922891,-122.4110263,9.76,22.9,33.3,51,150.13,864.46,15,1,3.04,426.32,106.11,-9.47
01-02-2026 21:00,Zone_009,37.7651029,-122.4919978,10.22,198.6,17,50.7,499.85,439.23,3,0,1.67,664.45,114.43,90.61
01-02-2026 22:00,Zone_009,37.71329006,-122.4317853,5.04,302.8,33.8,59.2,127.19,1064.54,-11,0,4.13,540.51,13.57,-48.08
01-02-2026 23:00,Zone_006,37.73309179,-122.3987821,1.09,358.9,11.6,70.7,397.2,959.89,-13,0,1.46,520.06,117.28,58.89
02-02-2026 00:00,Zone_008,37.78973379,-122.3983703,5.12,154.9,25.1,39.5,150.54,116.96,-17,1,0.82,578.19,105.76,7.19
02-02-2026 01:00,Zone_001,37.81034947,-122.4440316,8.25,115.3,11.4,42.3,86.38,998.55,-13,0,3.53,648.13,52.12,28.38
02-02-2026 02:00,Zone_010,37.84975213,-122.3587462,5.68,326.4,32.3,85.9,443.72,430.58,-29,0,3.19,599.27,102.08,-6.27
02-02-2026 03:00,Zone_004,37.839967,-122.4748964,9.11,68.8,23.2,46.7,436.44,264.64,-30,0,4.39,680.84,91.02,-1.81
02-02-2026 04:00,Zone_001,37.79638478,-122.4249461,4.61,221.6,26.7,54.7,231.61,348.96,-11,0,4.81,620.28,97.24,-47.73
02-02-2026 05:00,Zone_008,37.76318721,-122.3963674,7.8,146.1,30.8,86.6,366.08,615.44,3,0,4.29,675.79,34.28,59.48
02-02-2026 06:00,Zone_001,37.7954266,-122.3954296,2.64,14.8,13.8,73.1,300.68,567.35,10,1,0.3,643.87,81.34,56.62
02-02-2026 07:00,Zone_003,37.81784774,-122.4027042,9.12,125,11,52.2,433.83,417.78,10,1,3.32,467.59,12.85,48.15
02-02-2026 08:00,Zone_004,37.71775043,-122.4587068,6.78,95.5,32,74.4,191.78,289.44,17,0,3.92,418.32,103.31,81.69
02-02-2026 09:00,Zone_008,37.76148573,-122.476569,2.85,247,17.9,31.3,285.65,938.45,-20,1,4.91,716.19,114.61,85.19
02-02-2026 10:00,Zone_006,37.82597034,-122.404609,3.86,341.6,13.2,77.8,268.42,1189.12,-4,1,1.87,730.98,82.83,33.47
02-02-2026 11:00,Zone_010,37.75757494,-122.4101047,9.11,96.5,21.7,61.7,209.26,955.57,-8,1,0.85,654.43,66.39,52.72
02-02-2026 12:00,Zone_007,37.78578084,-122.4730966,6.05,292.1,25,82.9,451.15,425.53,7,1,4.26,653.47,89.83,-48.35
02-02-2026 13:00,Zone_008,37.7881654,-122.3942291,2.98,19.9,10.8,92.1,124.65,369.29,13,1,1.59,494.55,45.9,76.95
02-02-2026 14:00,Zone_002,37.72767144,-122.4317242,11.62,193.7,16.9,90.2,117.28,339.43,-28,0,2.99,589.85,78.9,72.46
02-02-2026 15:00,Zone_010,37.75433532,-122.3998359,8.72,25.4,10.8,89.1,309.61,250.36,-19,0,1.95,747.28,89.09,-46.96
02-02-2026 16:00,Zone_008,37.75017669,-122.3743949,11.51,336.3,20.5,63.3,345.87,706.46,-1,0,2.01,699.65,25.69,31.42
02-02-2026 17:00,Zone_003,37.70392951,-122.4745407,5.41,275.9,32.4,53.4,137.58,765.94,0,1,3.66,506.54,25.41,86
02-02-2026 18:00,Zone_007,37.70362876,-122.4971283,5.96,236.9,34.6,60.2,225.82,876.05,-8,0,1.81,505.37,88.78,-22.79
02-02-2026 19:00,Zone_003,37.82475456,-122.3831346,10.83,296.6,25.9,74.8,475.95,848.23,-30,0,3.47,569.25,57.5,2.9
02-02-2026 20:00,Zone_007,37.74096062,-122.4085454,6.54,233.1,14,87.5,160.98,421.57,10,0,0.07,541.61,107.81,-0.34
02-02-2026 21:00,Zone_002,37.77771181,-122.3950541,8.63,348.8,32.6,43.5,350.76,463.34,-11,1,1.62,529.9,44.31,3.39
02-02-2026 22:00,Zone_010,37.74480884,-122.3742768,3.4,257,22.9,89.7,383.07,849.67,23,1,1.6,619.44,14.67,-43.72
02-02-2026 23:00,Zone_006,37.84110189,-122.3795784,5.64,332.9,13.8,83,251.66,484.39,-25,0,3.74,404.02,81.49,-8.15
03-02-2026 00:00,Zone_003,37.73889451,-122.355862,1.92,186.2,33,93.6,471.89,333.89,-20,0,1.57,667.17,85.27,-5.77
03-02-2026 01:00,Zone_003,37.76444852,-122.4196097,2.87,42.1,28.9,87.2,381.5,511.77,4,1,3.17,659.02,70.9,79.88
03-02-2026 02:00,Zone_009,37.83090954,-122.4267257,0.51,190.1,28.3,48.2,256.07,399.29,-27,0,3.44,690.61,85.17,2.82
03-02-2026 03:00,Zone_007,37.82629004,-122.4397169,0.95,45.7,27.7,36.9,306.2,197.14,-2,0,3.29,694.51,67.61,17.08
03-02-2026 04:00,Zone_005,37.72791521,-122.4769463,11.74,213.3,15,37.3,361.68,1013.15,28,0,3.02,598.24,86.19,7.11
03-02-2026 05:00,Zone_010,37.8203965,-122.4141089,3.29,173.7,15.3,48.9,316.49,1038.42,-21,1,2.07,673.03,14.83,-31.9
03-02-2026 06:00,Zone_007,37.76872803,-122.4584481,8.13,224.1,27.2,69.9,445.41,341.73,20,0,1.87,572.34,50.52,98.55
03-02-2026 07:00,Zone_009,37.77244533,-122.3618039,10.15,3.6,15.5,82.3,210.6,171.25,-2,0,2.82,733.04,33.19,73.87
03-02-2026 08:00,Zone_001,37.720022,-122.4125214,6.83,70.1,21,88.5,184.95,912.71,7,1,0.32,466.74,20.93,31.14
03-02-2026 09:00,Zone_007,37.71209023,-122.411074,2.26,176.9,29.6,70.5,146.23,332.68,-30,0,4.38,720.47,35.75,21.45
03-02-2026 10:00,Zone_006,37.8091909,-122.4467613,8.87,342.2,29.6,30.4,67,532.78,9,0,4.13,490.49,31.04,47.39
03-02-2026 11:00,Zone_010,37.77446917,-122.4922016,7.4,138.1,21.3,42.1,69.36,170.55,-23,0,1.73,435.95,117.04,-1.04
03-02-2026 12:00,Zone_009,37.76552761,-122.4952384,8.91,152.8,29.8,36.5,441.52,348.9,26,1,2.83,553.69,41.52,-42.46
03-02-2026 13:00,Zone_001,37.80942623,-122.4364997,9.35,257.3,31,53.6,355.28,972.19,7,0,4.66,615.22,35.41,10.65
03-02-2026 14:00,Zone_004,37.81482693,-122.4873152,11.72,217.4,26.4,62.6,347.24,984.84,-14,1,1.36,480.85,101.84,97.6
03-02-2026 15:00,Zone_009,37.72383623,-122.408973,7.1,107.6,15.7,32.8,326.59,327.79,-12,1,3.71,594.53,56.1,-22.65
03-02-2026 16:00,Zone_004,37.79153377,-122.367854,4.43,147.9,16.9,52.7,432.15,469.51,2,1,0.41,682.76,56.36,29.16
03-02-2026 17:00,Zone_010,37.72030311,-122.3675628,7.96,78.4,17.9,41.6,266.12,247.66,-16,1,2.62,489.98,58.79,-48.72
03-02-2026 18:00,Zone_003,37.81270626,-122.4011432,1.29,347.8,12.9,72.1,441.68,181.59,14,1,4.42,603.11,55.82,-31.7
03-02-2026 19:00,Zone_009,37.79854327,-122.4683152,10.82,47,16.8,60.2,211.75,1191.39,0,1,2.76,518.76,45.92,38.08
03-02-2026 20:00,Zone_002,37.84349219,-122.3705505,1.87,133.9,15.2,62.2,467.02,821.15,-10,1,3.08,585.42,41.5,-5.39
03-02-2026 21:00,Zone_004,37.7103437,-122.367086,4.27,9.3,21.4,57.8,364.4,696.31,-28,1,4.54,633.42,107.02,85.85
03-02-2026 22:00,Zone_006,37.70855821,-122.470502,9.88,79.8,32.7,92.1,165.73,942.05,-29,1,3.58,522.65,27.79,10.93
03-02-2026 23:00,Zone_002,37.74232806,-122.3893861,7.37,281,12.6,44,303.84,1024.08,4,0,3.48,748.07,29.92,-18.79
04-02-2026 00:00,Zone_008,37.73925585,-122.4570221,5.03,72.4,28,63.6,289.86,987.39,10,0,2.93,597.32,72.89,31.84
04-02-2026 01:00,Zone_008,37.73704682,-122.379604,5.94,28.8,27.2,77.8,112.05,118.19,28,0,3.16,688.56,47.8,69.25
04-02-2026 02:00,Zone_001,37.83593819,-122.3504143,10.33,170.8,12.4,66.2,316.06,305.49,-15,1,4.02,653.8,56.37,-47.09
04-02-2026 03:00,Zone_003,37.73743193,-122.4954961,4.41,3.6,33.1,90.4,191.65,820.4,25,1,4.9,698.48,98.72,25.83
04-02-2026 04:00,Zone_010,37.74079246,-122.3653951,10.5,30.5,24.2,54.6,73.56,513.34,14,0,3.98,460.83,109.4,66.01
04-02-2026 05:00,Zone_009,37.81390974,-122.4066054,1.51,290.7,19.1,60.1,476.9,1180.73,20,0,3.54,477.89,96.96,-34.46
04-02-2026 06:00,Zone_005,37.76746098,-122.3539926,9.43,277.7,28.9,35.8,338.67,831.95,28,0,0.68,570.59,35.84,85.42
04-02-2026 07:00,Zone_006,37.81650658,-122.4302486,10.25,329.4,16.4,69.6,444.61,1152.2,19,0,4.09,698.32,117.8,-10.32
04-02-2026 08:00,Zone_004,37.70980492,-122.3728918,2.59,307.6,27.3,48.7,354.23,321.59,-10,1,3.68,469.16,49.95,-24.41
04-02-2026 09:00,Zone_010,37.77313568,-122.4906409,5.45,245.9,11,40.4,210.64,1050.35,-19,0,3.85,739.87,28.6,38.39
04-02-2026 10:00,Zone_002,37.70504204,-122.4497081,2.4,18.8,31,65.4,280.71,453.49,-3,0,1.16,444.66,64.94,-23.75
04-02-2026 11:00,Zone_008,37.70939798,-122.4899475,8.63,281.8,21.2,64.6,354.09,1188.52,30,0,4.52,461.28,89.78,51.96
04-02-2026 12:00,Zone_006,37.83596562,-122.3536985,6.66,304.4,25.9,34.9,482.11,273.46,-19,0,0.49,458.53,19.16,23.52
04-02-2026 13:00,Zone_005,37.72088681,-122.3774539,7.81,287.7,15.5,75.4,164.15,667.97,2,1,1.27,605.1,79.77,-33.51
04-02-2026 14:00,Zone_009,37.7798631,-122.3721179,2.76,183.1,26.9,70.5,443.74,972.13,-11,0,3.32,721.14,104.39,86.87
04-02-2026 15:00,Zone_001,37.76166434,-122.3593052,2.94,83.8,29.3,42.3,465.84,575.91,9,1,3.37,489.29,38.8,50.98
04-02-2026 16:00,Zone_005,37.7521015,-122.4872345,0.98,304.3,21.8,60.5,351.69,614.89,18,0,1.57,593.56,86.24,31.9
04-02-2026 17:00,Zone_006,37.834975,-122.4421604,4.2,261.8,25.4,76.8,469.07,1184.99,-10,0,3.51,461.52,53.99,6.15
04-02-2026 18:00,Zone_005,37.70327351,-122.4893448,6.94,353.1,21.4,64.4,229.05,567.84,29,1,1.94,620.9,55.55,-29.77
04-02-2026 19:00,Zone_006,37.79956845,-122.468381,10.37,56,32.4,55.7,478.86,764.48,21,1,0,443.14,40.89,56.13
04-02-2026 20:00,Zone_006,37.84450917,-122.4655951,8.17,81.2,22.4,51,366.25,159.99,23,0,0.81,571.96,78.68,72.05
04-02-2026 21:00,Zone_007,37.78402523,-122.4296339,5.51,76.2,31,69.7,68.9,1026.43,8,0,4.41,629.31,49.71,-31.13
04-02-2026 22:00,Zone_004,37.84052337,-122.4597157,11.46,285.3,30,91,458.09,812.98,10,0,1.11,602.69,101.4,24.19
04-02-2026 23:00,Zone_008,37.70783868,-122.4848533,8.77,67.3,20.3,73.7,268.01,544.42,18,1,0.56,449,115.92,22.73
05-02-2026 00:00,Zone_007,37.762819,-122.4748763,11.2,24,15.8,34.9,257.15,117.79,28,0,3.41,456.48,112.86,2.49
05-02-2026 01:00,Zone_009,37.73902367,-122.4779087,6.57,359.5,20.2,59.9,304.91,750.84,11,0,2.2,634.99,27.94,68.4
05-02-2026 02:00,Zone_007,37.80962314,-122.3540385,3.48,8.9,30.7,87.9,117.22,113.92,5,1,3.98,683.12,11.56,-35.07
05-02-2026 03:00,Zone_003,37.84719456,-122.3861061,1.11,300.7,15.7,36.1,261.12,101.32,-9,0,4.31,717.83,58.23,-19.25
05-02-2026 04:00,Zone_003,37.73847951,-122.3548358,8.85,131.5,23.1,94.3,424.01,777.71,-5,0,4.23,684.76,90.18,-49.76
05-02-2026 05:00,Zone_008,37.79812619,-122.4340389,1.89,303,30.2,91.7,56.97,307.92,-24,0,1.57,740.87,117.52,5.95
05-02-2026 06:00,Zone_005,37.72971464,-122.4582447,3.98,199.7,18.8,35.1,172.81,311.08,-24,1,2.53,542.89,96.18,-6.32
05-02-2026 07:00,Zone_004,37.78479954,-122.380256,6.62,324.6,26.1,90.7,51.1,818.6,-23,0,3.25,515.91,73.86,80.05
05-02-2026 08:00,Zone_008,37.76958987,-122.4510619,6.99,333.4,16.1,53.6,237.07,159.07,-5,1,1.61,409.86,12.9,61.87
05-02-2026 09:00,Zone_006,37.8458008,-122.4550925,7.41,3.3,12.7,84.9,377.74,444.75,-7,0,0.21,557.46,100.81,-37.33
05-02-2026 10:00,Zone_002,37.79127909,-122.4651241,2.41,27.1,29.9,57.2,409.45,264.38,-7,1,2.48,627.98,29.49,61.14
05-02-2026 11:00,Zone_004,37.75242596,-122.4805482,4.87,90.1,12.5,58.7,475.34,738.19,9,0,0.06,685.39,16.12,51.31
05-02-2026 12:00,Zone_004,37.71711437,-122.4615305,7.6,241,16.8,71.2,323.83,827.94,17,0,4.75,493.61,103.54,-7.74
05-02-2026 13:00,Zone_006,37.72268702,-122.446702,11.65,319.8,31.4,80.3,164.58,893.25,-19,1,3.98,579.76,72.29,-47.68
05-02-2026 14:00,Zone_006,37.73379754,-122.3989009,8.87,165.6,18.7,32.2,465.87,380.75,16,1,0.96,631.7,24.14,-32.73
05-02-2026 15:00,Zone_001,37.737645,-122.4906153,11.11,218.5,34.3,68.6,398.89,198.17,-23,1,1.44,593.06,52.52,-12.51
05-02-2026 16:00,Zone_008,37.82759241,-122.468424,9.27,67.9,34.5,42.1,308.49,186.55,23,1,4.91,495.91,19.41,72.49
05-02-2026 17:00,Zone_006,37.78418342,-122.3786465,7.3,289.8,16.7,52.5,363.04,568.77,-22,0,1.87,678.7,80.18,19.8
05-02-2026 18:00,Zone_003,37.77850864,-122.4779617,2.71,348.2,11,52.6,465.94,1140.43,-28,0,3.92,460.68,41.07,87.76
05-02-2026 19:00,Zone_009,37.71721533,-122.4486032,8.17,96.7,27.6,60.5,370.58,339.5,23,0,2.23,716.74,105.27,68.37
05-02-2026 20:00,Zone_002,37.82902095,-122.3703012,7.67,178.1,21.3,51.7,215.77,382.42,-10,1,4.32,733.41,49.36,-6.93
05-02-2026 21:00,Zone_008,37.80842215,-122.4767612,7.43,31,12.5,37,370.86,210.98,0,0,3.52,527.95,64.41,76.8
05-02-2026 22:00,Zone_010,37.71015025,-122.4875895,6.13,201.3,27.7,39.5,68.13,766.13,17,1,0.11,531.66,16.99,-32.49
05-02-2026 23:00,Zone_003,37.80617526,-122.4273193,6.58,181,10.8,32.2,223.89,847.86,16,0,1.47,660.15,40.32,-44.58
06-02-2026 00:00,Zone_005,37.78153073,-122.4546371,4.35,52,31.8,60.6,232.85,807.22,-7,1,2.79,559.7,84.44,41.28
06-02-2026 01:00,Zone_006,37.7122588,-122.4154887,6.47,159.1,13.5,92,125.08,1047.24,-27,0,4.63,410.01,90.99,1.26
06-02-2026 02:00,Zone_010,37.7687451,-122.3794293,2.77,120.3,13.2,37.5,60.39,635.07,-11,0,0.51,721.96,36.71,-0.59
06-02-2026 03:00,Zone_006,37.77270444,-122.4794277,9.76,187.9,14.4,91.5,110.02,247.9,30,1,3.01,550.76,65.42,53.08
06-02-2026 04:00,Zone_004,37.72486618,-122.4128951,2.64,210.8,34,77.7,344.58,418.35,-15,0,1.51,471.22,99.93,77.52
06-02-2026 05:00,Zone_003,37.84185472,-122.4241737,1.48,3.1,27.3,71.4,411.03,828.67,-21,1,4.45,594.48,51.79,-1.67
06-02-2026 06:00,Zone_004,37.82749631,-122.4783882,5.52,274,30,71.9,494.69,774.43,12,1,3.83,476.62,24.71,-1.25
06-02-2026 07:00,Zone_001,37.80035335,-122.4064002,8.07,256.7,19.9,83.7,205.86,684.1,-5,0,1.85,472.11,57.51,30.08
06-02-2026 08:00,Zone_004,37.76934433,-122.4589539,5.53,131.9,18.4,36.9,319.72,851.26,-2,1,0.84,591.01,76.07,47.98
06-02-2026 09:00,Zone_001,37.76176483,-122.4268249,3.68,19.1,15.9,62.8,471.72,801.13,-26,1,0.06,536.86,10.81,-19.56
06-02-2026 10:00,Zone_001,37.79764602,-122.4876592,6.92,271.8,22,75.3,125.17,1069.46,-20,1,3.11,600.55,48.34,86.9
06-02-2026 11:00,Zone_010,37.78181478,-122.4310624,4.49,343.9,23.8,68.1,372.94,744.62,-2,0,2.03,748.89,76.82,48.16
06-02-2026 12:00,Zone_006,37.70934097,-122.4540305,11.23,86.5,25.8,84.1,389.74,956.46,14,0,1.57,700.66,114.71,43.77
06-02-2026 13:00,Zone_005,37.7768754,-122.3766428,11.11,116.5,16.4,34.7,90.04,373.58,-16,1,4.93,402.68,54.94,85.63
06-02-2026 14:00,Zone_004,37.82096054,-122.4914532,6.28,66.2,33.7,74.9,437.56,846,-25,1,2.33,417.69,27.93,86.09
06-02-2026 15:00,Zone_003,37.76888598,-122.4372089,4.27,207.7,14.2,64.7,415.9,1092.41,17,0,3.75,613.53,68.76,-29.67
06-02-2026 16:00,Zone_001,37.70779349,-122.4312353,8.98,55.7,34.1,54.6,65.03,524.31,-16,0,0.89,619.19,41.43,-28.24
06-02-2026 17:00,Zone_006,37.81794173,-122.3912491,0.92,128.2,10.4,52.1,90.99,957.01,12,0,0.07,707.37,33.63,64.29
06-02-2026 18:00,Zone_002,37.73020457,-122.4138569,5.96,250.9,22,70.4,72.11,897.27,-11,0,2.09,620.17,74.94,93.53
06-02-2026 19:00,Zone_008,37.73879313,-122.3999181,4.37,201.6,18.3,87.9,200.63,165.48,3,1,3.33,479.7,110.75,49.98
06-02-2026 20:00,Zone_010,37.72470595,-122.3834426,11.09,139.1,21.2,62.3,279.18,739.66,29,1,2.53,563.98,101.87,11.7
06-02-2026 21:00,Zone_005,37.74953226,-122.3706696,0.64,151.3,24.3,83.6,289.56,243.21,29,0,4.45,683.14,30.05,52.52
06-02-2026 22:00,Zone_007,37.81351273,-122.4529187,6.86,202.4,20.9,56.1,170.45,1164.05,-29,1,2.17,722.99,94.25,-15.68
06-02-2026 23:00,Zone_010,37.77790788,-122.4192966,9.02,2.1,20.4,36.7,460.22,992.55,13,0,1.56,482.92,35.29,99.69
07-02-2026 00:00,Zone_002,37.73073219,-122.3739838,6.08,28.3,28.3,34,215.72,220.7,-15,1,4.58,588.86,41.98,14.66
07-02-2026 01:00,Zone_008,37.83167451,-122.3515823,1.48,317.3,27.1,33.3,70.5,233.93,-12,0,2.03,455.62,111.21,89.75
07-02-2026 02:00,Zone_002,37.83193728,-122.3665721,11.68,28,30.8,54.7,185.1,753.92,3,0,1.35,573.95,110.22,14.62
07-02-2026 03:00,Zone_004,37.83058676,-122.4442799,6.46,254.4,16.2,51.9,289,479.38,18,1,0.49,431.54,28.55,89.22
07-02-2026 04:00,Zone_001,37.73581943,-122.470725,7.56,331.2,25.2,76.7,233.7,138.4,-17,0,3.97,729.6,17.06,0.35
07-02-2026 05:00,Zone_005,37.7676859,-122.4265911,3.22,97.4,24.6,78.3,173.23,695.81,-7,0,4.13,623.32,42.24,64.08
07-02-2026 06:00,Zone_009,37.84774845,-122.3887538,6.06,133.4,19.2,33.3,109.1,526.63,-3,0,0.17,698.98,74,92.65
07-02-2026 07:00,Zone_001,37.81580187,-122.4261146,5.44,204.8,22.2,44.4,418.62,211.18,17,0,1.79,749.4,106.46,46.9
07-02-2026 08:00,Zone_009,37.70407511,-122.4275229,1.36,317.4,17.8,47.8,498.27,982.11,1,0,3.75,463.93,23.07,51.63
07-02-2026 09:00,Zone_008,37.70978069,-122.3742654,1.72,339.1,13.5,65.6,198.29,1106.58,6,0,4.73,642.95,55.65,-34.57
07-02-2026 10:00,Zone_006,37.76958971,-122.4457894,10.13,266.2,15.3,39.4,221.73,932.25,-21,1,1.89,710.45,39.89,21.13
07-02-2026 11:00,Zone_007,37.83638303,-122.3710308,3.26,31.2,12.6,38.7,328.12,1004.66,18,1,4.36,601.58,11.64,83.01
07-02-2026 12:00,Zone_003,37.78080527,-122.4389793,2.74,240.9,27.1,91.3,373.3,338.14,14,0,1.97,623.89,96.73,-13.86
07-02-2026 13:00,Zone_001,37.77467188,-122.450765,6.31,147.7,26.5,82.3,226.41,389.93,17,1,0.9,542.68,99.46,68.25
07-02-2026 14:00,Zone_005,37.71582105,-122.4319015,9.34,169.5,33.8,41.7,457.22,329.38,-22,0,0.02,636.17,34.34,51.36
07-02-2026 15:00,Zone_002,37.79851702,-122.385633,1.21,17.7,28.2,56.4,302,941.57,-7,0,1.65,538.45,26.64,-16.55
07-02-2026 16:00,Zone_005,37.82331547,-122.4810997,7.13,68.8,11.3,53.1,252.68,1142.71,5,0,1.89,566.82,25.9,-7.58
07-02-2026 17:00,Zone_008,37.757063,-122.4705371,1.87,284.6,32.1,81.4,341,888.52,25,0,4.73,436.02,61.03,14.13
07-02-2026 18:00,Zone_009,37.81634178,-122.3572833,0.92,163.4,31.6,63.2,478.76,1069.61,-2,1,1.03,402.73,37.11,-31.23
07-02-2026 19:00,Zone_002,37.8446715,-122.4736763,1.11,108.6,21.1,38.3,407.55,802.57,29,0,1.91,419.3,66.25,87.01
07-02-2026 20:00,Zone_003,37.73056497,-122.4148409,10.09,138.2,24.6,78,68.01,526.43,-2,1,0.13,467.38,52.33,60.9
07-02-2026 21:00,Zone_003,37.77849944,-122.4131028,1.86,307.6,34.4,55.8,199.54,568.34,27,0,3.82,559.81,33.2,4.74
07-02-2026 22:00,Zone_001,37.74307069,-122.4265563,1.02,269.6,23.3,47.1,261.75,182.85,17,0,4.58,407.35,92.63,-5.05
07-02-2026 23:00,Zone_008,37.81892816,-122.4032882,5.54,98,32.6,54.4,191.53,134.6,-8,1,1.19,454.58,26.54,53.44
08-02-2026 00:00,Zone_006,37.786639,-122.465526,10.21,42.3,12.1,62.4,365.08,865.02,-4,0,2.14,673.51,97.88,13.63
08-02-2026 01:00,Zone_008,37.79518736,-122.4171007,3.52,90.7,14.8,52.3,421.82,582.27,0,0,0.61,666.76,71.76,-15.6
08-02-2026 02:00,Zone_009,37.81968712,-122.444174,5.35,331.5,21,45.7,379.11,707.44,12,0,2.28,676.41,101.52,14.52
08-02-2026 03:00,Zone_005,37.75939557,-122.4007499,0.96,209.4,24.6,55.9,495.2,713.43,-24,0,0.67,722.54,10.52,80.69
08-02-2026 04:00,Zone_003,37.83726351,-122.4788165,5.66,192.1,30.4,31.2,172.65,405.11,18,1,2.62,441.67,92.41,-39.71
08-02-2026 05:00,Zone_005,37.77995433,-122.4143684,7.14,214.7,34.7,80.2,443.75,623.48,23,0,3.67,457.1,15.67,5.25
08-02-2026 06:00,Zone_005,37.72369322,-122.4722094,7.07,131.8,19.7,41.1,394.98,617.84,14,0,2.77,516.74,114.51,94.35
08-02-2026 07:00,Zone_005,37.80438487,-122.4582035,4.32,290.6,11.2,32.9,212.98,527.27,-27,1,1.23,720.3,87.3,-47.78
08-02-2026 08:00,Zone_003,37.8189892,-122.4671935,4.13,188.4,30,72.5,380.36,1002.74,-17,0,1.77,671.42,45.22,83.6
08-02-2026 09:00,Zone_010,37.74751425,-122.4725743,1.73,42,25.1,80.3,96.83,596.28,11,0,3.19,513.44,45.18,6.23
08-02-2026 10:00,Zone_004,37.82857689,-122.3761434,4.72,46.5,15,82.9,405.2,764.01,11,0,2.95,430.67,104.76,-21.57
08-02-2026 11:00,Zone_009,37.83592149,-122.4571439,1.64,193.3,22.4,62.1,289.55,1085.07,-21,0,0.68,615.73,109.31,-47.75
08-02-2026 12:00,Zone_010,37.74153567,-122.3609314,9.32,337.2,28.6,43.3,181.53,1052.86,28,0,4.22,489.89,108.07,-39.42
08-02-2026 13:00,Zone_009,37.84752822,-122.354511,11.61,111,29.3,77.9,345.1,1079.46,13,0,2.38,585.9,98.96,-24.22
08-02-2026 14:00,Zone_002,37.72110673,-122.4143109,11.66,313,22.5,75.5,338.73,397.01,3,1,0.81,729.63,100.09,-46.19
08-02-2026 15:00,Zone_008,37.73030235,-122.4785498,10.45,275.1,17.6,46,144.27,138.48,-5,0,0.61,600.42,73,0.38
08-02-2026 16:00,Zone_008,37.72763373,-122.4438178,7.41,89.2,34.3,88.7,63.68,387.17,-8,0,4.83,723.34,13.11,-43.27
